Run	Assay_Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center_Name	Collection_date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_continent_or_ocean	geo_loc_name	Altitude/Depth	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample_Name	SRA Study	BioSampleModel	lat_lon	Library Name	env_biome	env_feature	env_material	Investigation_type	project_name	Host	sample_title	Description	env_type
SRR6399741	WGS	291	18131889887	PRJNA421162	SAMN08216121	8443866813	STANFORD UNIVERSITY	30/10/2015	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3492706	France	Europe	France:NA,Veyrier-du-Lac	466 m	Illumina HiSeq 4000	PAIRED	cDNA	METATRANSCRIPTOMIC	air metagenome	ILLUMINA	2018-09-20T00:00:00Z	xinexpo49_I15	SRP127288	MIMS.me,MIGS/MIMS/MIMARKS.air	45.89293586 N 6.16788012 E	xinexpo49_I15	air filter	air filter	air						air
SRR14639182	WGS	150	13569516629	PRJNA732564	SAMN19324117	5738571164	UNIVERSIDADE FEDERAL DE MINAS GERAIS	12/11/2015	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX10977714	Brazil	South America	Brazil: do Carmo River, Barra Longa, MG		NextSeq 550	PAIRED	RANDOM	METAGENOMIC	freshwater sediment metagenome	ILLUMINA	2021-05-25T00:00:00Z	do Carmo River day 7	SRP321251	Metagenome or environmental	20.16 S 43.1 W	dC7						sediment			freshwater
SRR14639171	WGS	150	14318463616	PRJNA732564	SAMN19324126	6028992752	UNIVERSIDADE FEDERAL DE MINAS GERAIS	05/12/2015	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10977725	Brazil	South America	Brazil: Agua Fria River, Barra Longa, MG		NextSeq 550	PAIRED	RANDOM	METAGENOMIC	freshwater sediment metagenome	ILLUMINA	2021-05-25T00:00:00Z	Agua Fria River day 30	SRP321251	Metagenome or environmental	20.16 S 43.2 W	AF30						sediment			freshwater
SRR14639175	WGS	150	13298121798	PRJNA732564	SAMN19324122	5613257813	UNIVERSIDADE FEDERAL DE MINAS GERAIS	05/12/2015	public	sra,fastq	gs,s3	s3.us-east-1,gs.US	SRX10977721	Brazil	South America	Brazil: Casca River, Rio Casca, MG		NextSeq 550	PAIRED	RANDOM	METAGENOMIC	freshwater sediment metagenome	ILLUMINA	2021-05-25T00:00:00Z	Casca River day 30	SRP321251	Metagenome or environmental	20.13 S 42.38 W	C30						sediment			freshwater
ERR2992738	WGS	301	6553907207	PRJEB30343	SAMEA5175456	3254547639	MAX PLANCK INSTITUTE FOR MARINE MICROBIOLOGY	01/02/2016	public	"fastq	sra"	"ena	gs	ncbi	s3"	"ena	gs.US	ncbi.public	s3.us-east-1"	ERX2995150	USA	North America	USA		Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	Trichoplax sp. H2	ILLUMINA	2019-09-05T00:00:00Z	13571:22626add-9b01-4716-b728-b3f0bf641fc9	ERP112795		21.092949 N 157.861211 W		marine coral reef biome [ENVO:01000049]	environmental system determined by an organism [ENVO:01001000]	organic material [ENVO:01000155]	metagenome	institutional project				marine
ERR2992737	WGS	301	6507941071	PRJEB30343	SAMEA5175455	3302901400	MAX PLANCK INSTITUTE FOR MARINE MICROBIOLOGY	01/02/2016	public	"fastq	sra"	"ena	gs	ncbi	s3"	"ena	gs.US	ncbi.public	s3.us-east-1"	ERX2995149	USA	North America	USA		Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	Trichoplax sp. H2	ILLUMINA	2019-09-05T00:00:00Z	13572:22626add-9b01-4716-b728-b3f0bf641fc9	ERP112795		21.092949 N 157.861211 W		marine coral reef biome [ENVO:01000049]	environmental system determined by an organism [ENVO:01001000]	organic material [ENVO:01000155]	metagenome	institutional project				marine
ERR2992736	WGS	301	7123171308	PRJEB30343	SAMEA5175454	3512852932	MAX PLANCK INSTITUTE FOR MARINE MICROBIOLOGY	01/02/2016	public	"fastq	sra"	"ena	gs	ncbi	s3"	"ena	gs.US	ncbi.public	s3.us-east-1"	ERX2995148	USA	North America	USA		Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	Trichoplax sp. H2	ILLUMINA	2019-09-05T00:00:00Z	13573:22626add-9b01-4716-b728-b3f0bf641fc9	ERP112795		21.092949 N 157.861211 W		marine coral reef biome [ENVO:01000049]	environmental system determined by an organism [ENVO:01001000]	organic material [ENVO:01000155]	metagenome	institutional project				marine
ERR2992735	WGS	301	4531938580	PRJEB30343	SAMEA5175453	2154869086	MAX PLANCK INSTITUTE FOR MARINE MICROBIOLOGY	01/02/2016	public	"fastq	sra"	"ena	gs	ncbi	s3"	"ena	gs.US	ncbi.public	s3.us-east-1"	ERX2995147	USA	North America	USA		Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	Trichoplax sp. H2	ILLUMINA	2019-09-05T00:00:00Z	13574:22626add-9b01-4716-b728-b3f0bf641fc9	ERP112795		21.092949 N 157.861211 W		marine coral reef biome [ENVO:01000049]	environmental system determined by an organism [ENVO:01001000]	organic material [ENVO:01000155]	metagenome	institutional project				marine
ERR2992734	WGS	301	4364804637	PRJEB30343	SAMEA5175452	2146631961	MAX PLANCK INSTITUTE FOR MARINE MICROBIOLOGY	01/02/2016	public	"fastq	sra"	"ena	gs	ncbi	s3"	"ena	gs.US	ncbi.public	s3.us-east-1"	ERX2995146	USA	North America	USA		Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	Trichoplax sp. H2	ILLUMINA	2019-09-05T00:00:00Z	13575:22626add-9b01-4716-b728-b3f0bf641fc9	ERP112795		21.092949 N 157.861211 W		marine coral reef biome [ENVO:01000049]	environmental system determined by an organism [ENVO:01001000]	organic material [ENVO:01000155]	metagenome	institutional project				marine
SRR6400000	WGS	292	16707756520	PRJNA421162	SAMN08216157	7596577005	STANFORD UNIVERSITY	12/02/2016	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3493014	Canada	North America	Canada:NA,Banff	1424 m	Illumina HiSeq 4000	PAIRED	cDNA	METATRANSCRIPTOMIC	air metagenome	ILLUMINA	2018-09-20T00:00:00Z	xinexpo51_I12	SRP127288	MIMS.me,MIGS/MIMS/MIMARKS.air	51.17311515 N 115.5629289 W	xinexpo51_I12	air filter	air filter	air						air
SRR5896115	WGS	302	31852531618	PRJNA396997	SAMN07445423	13553575363	UMH-EGG	14/03/2016	public	fastq,sra	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX3061678	Russia	Europe	Russia: Lake Baikal		Illumina HiSeq 4000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2017-10-30T00:00:00Z	Lake Baikal March 2016 - 5 m depth 0.22 micron metagenome	SRP114831	MIMS.me,MIGS/MIMS/MIMARKS.water	51.787400 N 104.939100 E	Lake Baikal - 5 m	freshwater	freshwater biome	freshwater						freshwater
SRR12687059	WGS	302	52777320076	PRJNA654273	SAMN15741608	16163216545	JGI	15/03/2016	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX9167017	USA	North America	USA: Nevada		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2020-09-21T00:00:00Z	Gp0437801	SRP284423	Metagenome or environmental	36.4015 N 116.2738 W	GPYGW						not applicable			freshwater
SRR12687343	WGS	302	72005443542	PRJNA654271	SAMN15741585	22070052448	JGI	15/03/2016	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX9167301	USA	North America	USA: Nevada		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2020-09-21T00:00:00Z	Gp0437799	SRP284436	Metagenome or environmental	36.4202 N 116.323 W	GPYGT						not applicable			freshwater
SRR12687606	WGS	302	62614167662	PRJNA654276	SAMN15739578	19346341666	JGI	15/03/2016	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX9167564	USA	North America	USA: Nevada		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2020-09-21T00:00:00Z	Gp0437804	SRP284448	Metagenome or environmental	36.4265 N 116.3098 W	GPYGZ						not applicable			freshwater
SRR12687782	WGS	302	42762444094	PRJNA654297	SAMN15741045	13243968925	JGI	17/03/2016	public	sra,fastq	gs,s3	s3.us-east-1,gs.US	SRX9167740	USA	North America	USA: California		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2020-09-21T00:00:00Z	Gp0437807	SRP284452	Metagenome or environmental	36.4428 N 116.8278 W	GPYHC						not applicable			freshwater
SRR13020431	WGS	302	55976957226	PRJNA654298	SAMN15741231	17292944005	JGI	21/03/2016	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX9470708	USA	North America	USA: California		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	freshwater metagenome	ILLUMINA	2020-11-10T00:00:00Z	Gp0437808	SRP292028	Metagenome or environmental	37.2656 N 118.2713 W	GPYHG						not applicable			freshwater
SRR6399833	WGS	294	18568800870	PRJNA421162	SAMN08216180	9155871355	STANFORD UNIVERSITY	03/04/2016	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3493181	Australia	Oceania	Australia:NA,Melbourne	28 m	Illumina HiSeq 4000	PAIRED	cDNA	METATRANSCRIPTOMIC	air metagenome	ILLUMINA	2018-09-20T00:00:00Z	xinexpo32_I6	SRP127288	MIMS.me,MIGS/MIMS/MIMARKS.air	37.8136276 S 144.9630576 E	xinexpo32_I6	air filter	air filter	air						air
SRR14639178	WGS	150	14830237259	PRJNA732564	SAMN19324119	6225868359	UNIVERSIDADE FEDERAL DE MINAS GERAIS	05/04/2016	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX10977718	Brazil	South America	Brazil: do Carmo River, Barra Longa, MG		NextSeq 550	PAIRED	RANDOM	METAGENOMIC	freshwater sediment metagenome	ILLUMINA	2021-05-25T00:00:00Z	do Carmo River day 150	SRP321251	Metagenome or environmental	20.16 S 43.1 W	dC150						sediment			freshwater
SRR14639180	WGS	150	12129161583	PRJNA732564	SAMN19324127	5107603651	UNIVERSIDADE FEDERAL DE MINAS GERAIS	05/04/2016	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX10977716	Brazil	South America	Brazil: Agua Fria River, Barra Longa, MG		NextSeq 550	PAIRED	RANDOM	METAGENOMIC	freshwater sediment metagenome	ILLUMINA	2021-05-25T00:00:00Z	Agua Fria River day 150	SRP321251	Metagenome or environmental	20.16 S 43.2 W	AF150						sediment			freshwater
SRR6399651	WGS	271	12396100397	PRJNA421162	SAMN08216184	6676433476	STANFORD UNIVERSITY	11/04/2016	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3492796	Spain	Europe	Spain:NA,Barcelona	7 m	Illumina HiSeq 4000	PAIRED	cDNA	METATRANSCRIPTOMIC	air metagenome	ILLUMINA	2018-09-20T00:00:00Z	xinexpo71_I15	SRP127288	MIMS.me,MIGS/MIMS/MIMARKS.air	41.385732 N 2.1948035 E	xinexpo71_I15	air filter	air filter	air						air
ERR5037020	WGS	202	37074464304	PRJEB42320	SAMEA7758340	20658957436	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843368	South Korea	Asia	South Korea	-5 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	1P5	ERP126159		33.000000 N 126.000000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037021	WGS	202	31429010926	PRJEB42320	SAMEA7758341	17626436041	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843369	South Korea	Asia	South Korea	-50 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	1P50	ERP126159		33.000000 N 126.000000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037022	WGS	202	24873392816	PRJEB42320	SAMEA7758342	13869272736	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843370	South Korea	Asia	South Korea	-90 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	1P90	ERP126159		33.000000 N 126.000000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037023	WGS	202	21805671538	PRJEB42320	SAMEA7758343	12262747588	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843371	South Korea	Asia	South Korea	-5 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	2P5	ERP126159		32.833333 N 125.833333 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037024	WGS	202	20321987194	PRJEB42320	SAMEA7758344	11383164644	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843372	South Korea	Asia	South Korea	-50 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	2P50	ERP126159		32.833333 N 125.833333 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037025	WGS	202	27952499016	PRJEB42320	SAMEA7758345	15635822148	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843373	South Korea	Asia	South Korea	-90 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	2P90	ERP126159		32.833333 N 125.833333 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037026	WGS	202	21394493266	PRJEB42320	SAMEA7758346	12141829897	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843374	South Korea	Asia	South Korea	-5 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	3P5	ERP126159		32.666667 N 125.666667 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037027	WGS	202	23227573172	PRJEB42320	SAMEA7758347	12907363477	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843375	South Korea	Asia	South Korea	-50 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	3P50	ERP126159		32.666667 N 125.666667 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037028	WGS	202	22948211616	PRJEB42320	SAMEA7758348	12576047532	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843376	South Korea	Asia	South Korea	-80 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	3P80	ERP126159		32.666667 N 125.666667 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037030	WGS	202	28231679580	PRJEB42320	SAMEA7758349	15990148815	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843378	South Korea	Asia	South Korea	-30 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	4P30	ERP126159		32.500000 N 125.500000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037029	WGS	202	40996313292	PRJEB42320	SAMEA7758350	22653342872	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843377	South Korea	Asia	South Korea	-5 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	4P5	ERP126159		32.500000 N 125.500000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037031	WGS	202	20596171692	PRJEB42320	SAMEA7758351	11340130223	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843379	South Korea	Asia	South Korea	-60 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	4P60	ERP126159		32.500000 N 125.500000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037032	WGS	202	25318358820	PRJEB42320	SAMEA7758352	14338129437	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843380	South Korea	Asia	South Korea	-5 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	5P5	ERP126159		33.000000 N 126.416667 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037033	WGS	202	19815530168	PRJEB42320	SAMEA7758353	11120198565	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843381	South Korea	Asia	South Korea	-50 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	5P50	ERP126159		33.000000 N 126.416667 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037034	WGS	202	24102727466	PRJEB42320	SAMEA7758354	13495893804	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843382	South Korea	Asia	South Korea	-80 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	5P80	ERP126159		33.000000 N 126.416667 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037035	WGS	202	30270164802	PRJEB42320	SAMEA7758355	17260772141	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843383	South Korea	Asia	South Korea	-5 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	6P5	ERP126159		33.166667 N 126.250000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR5037036	WGS	202	28583501970	PRJEB42320	SAMEA7758356	15758875248	HANYANG UNIVERSITY	18/04/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4843384	South Korea	Asia	South Korea	-50 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2021-09-29T00:00:00Z	6P50	ERP126159		33.166667 N 126.250000 E	unspecified	seawater	sea	seawater	metagenome	Jeju seawater microbiome				marine
ERR2094164	WGS	300	10527760200	PRJEB22134	SAMEA104210101	4677232739	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151598	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	DF1	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
ERR2094165	WGS	300	11232775200	PRJEB22134	SAMEA104210102	4604279537	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151599	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	DF2	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
ERR2094166	WGS	300	11269521000	PRJEB22134	SAMEA104210103	4539320460	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151600	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	DF3	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
ERR2094167	WGS	300	10107239100	PRJEB22134	SAMEA104210104	4146741774	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151601	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	DF4	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
ERR2094169	WGS	300	10583911200	PRJEB22134	SAMEA104210106	4563332554	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151603	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	DF6	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
ERR2094170	WGS	300	11256928200	PRJEB22134	SAMEA104210107	5012911422	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151604	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	ZZ1	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
ERR2094172	WGS	300	10212214200	PRJEB22134	SAMEA104210109	5174793061	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151606	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	ZZ3	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
ERR2094175	WGS	300	11337862200	PRJEB22134	SAMEA104210112	4551807254	WANGJIANHUA	20/05/2016	public	"fastq	sra"	"ena	gs	s3"	"ena	gs.US	s3.us-east-1"	ERX2151609	China	Asia	China	-0 m	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	2017-08-22T00:00:00Z	ZZ6	ERP024470		37.52 N 121.39 E	unspecified	seawater from aquaculture system	seawater	water	metagenome	Metagenomic profiles of samples from conventional and recirculating aquaculture systems				marine
SRR6399850	WGS	290	9575814328	PRJNA421162	SAMN08216198	5271554137	STANFORD UNIVERSITY	21/05/2016	public	bam,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX3493164	Germany	Europe	Germany:NA,Heidelberg	256 m	Illumina HiSeq 4000	PAIRED	cDNA	METATRANSCRIPTOMIC	air metagenome	ILLUMINA	2018-09-20T00:00:00Z	xinexpo68_I12	SRP127288	MIMS.me,MIGS/MIMS/MIMARKS.air	49.37030239 N 8.70576235 E	xinexpo68_I12	air filter	air filter	air						air
ERR4660991	WGS	197	5324510932	PRJEB40096	SAMEA7378734	2273249135	UNIVERSITY OF PRINCE EDWARD ISLAND	24/05/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4583803	Bahamas	North America	Bahamas		Illumina HiSeq 4000	PAIRED	RANDOM	METAGENOMIC	Antillogorgia bipinnata	ILLUMINA	2021-11-13T00:00:00Z	37895	ERP123695		24.057883 N 74.542733 W	unspecified	Marine coral reef biome	Environment associated with an aquatic invertebrate	Seawater	metagenome	circular DNA from three octocoral species				marine
ERR4660992	WGS	197	4940743703	PRJEB40096	SAMEA7378735	2126957362	UNIVERSITY OF PRINCE EDWARD ISLAND	24/05/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4583804	Bahamas	North America	Bahamas		Illumina HiSeq 4000	PAIRED	RANDOM	METAGENOMIC	Antillogorgia bipinnata	ILLUMINA	2021-11-13T00:00:00Z	38261	ERP123695		24.057883 N 74.542733 W	unspecified	Marine coral reef biome	Environment associated with an aquatic invertebrate	Seawater	metagenome	circular DNA from three octocoral species				marine
ERR4660993	WGS	196	5481135163	PRJEB40096	SAMEA7378736	2380813487	UNIVERSITY OF PRINCE EDWARD ISLAND	24/05/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4583805	Bahamas	North America	Bahamas		Illumina HiSeq 4000	PAIRED	RANDOM	METAGENOMIC	Erythropodium caribaeorum	ILLUMINA	2021-11-13T00:00:00Z	38626	ERP123695		24.057883 N 74.542733 W	unspecified	Marine coral reef biome	Environment associated with an aquatic invertebrate	Seawater	metagenome	circular DNA from three octocoral species				marine
ERR4660987	WGS	197	4540258269	PRJEB40096	SAMEA7378731	1953449295	UNIVERSITY OF PRINCE EDWARD ISLAND	24/05/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4583799	Bahamas	North America	Bahamas		Illumina HiSeq 4000	PAIRED	RANDOM	METAGENOMIC	Antillogorgia elisabethae	ILLUMINA	2021-11-13T00:00:00Z	AE8	ERP123695		24.057883 N 74.542733 W	unspecified	Marine coral reef biome	Environment associated with an aquatic invertebrate	Seawater	metagenome	circular DNA from three octocoral species				marine
ERR4660988	WGS	197	7433009987	PRJEB40096	SAMEA7378730	3175081578	UNIVERSITY OF PRINCE EDWARD ISLAND	24/05/2016	public	"fastq	sra"	"gs	ncbi	s3"	"gs.US	ncbi.public	s3.us-east-1"	ERX4583800	Bahamas	North America	Bahamas		Illumina HiSeq 4000	PAIRED	RANDOM	METAGENOMIC	Antillogorgia elisabethae	ILLUMINA	2021-11-13T00:00:00Z	AE9	ERP123695		24.057883 N 74.542733 W	unspecified	Marine coral reef biome	Environment associated with an aquatic invertebrate	Seawater	metagenome	circular DNA from three octocoral species				marine
